Date_UTC,Extent,IAGA,GEOLON,GEOLAT,MAGON,MAGLAT,MLT,MCOLAT,IGRF_DECL,SZA,dbn_nez,dbe_nez,dbz_nez,dbn_geo,dbe_geo,dbz_geo
2022-08-08T05:30:00,60,ABK,18.82,68.35,101.70,65.74,7.33,24.26,9.86,71.38,nan,nan,nan,nan,nan,nan
2022-08-08T05:30:00,60,AND,16.03,69.30,100.22,66.86,7.23,23.14,8.56,72.42,-132.2,9.5,-175.6,-132.1,-10.3,-175.6
2022-08-08T05:30:00,60,ARS,58.57,56.43,132.43,52.90,9.38,37.10,15.20,50.48,-38.8,-15.3,-2.3,-33.4,-24.9,-2.3
2022-08-08T05:30:00,60,ATU,306.43,67.93,38.19,73.99,3.10,16.01,-28.78,93.59,28.2,24.1,169.2,36.4,7.6,169.2
2022-08-08T05:30:00,60,BDV,14.02,49.07,89.64,44.35,6.53,45.65,4.60,74.58,-13.5,-3.8,1.3,-13.2,-4.8,1.3
2022-08-08T05:30:00,60,BEL,20.80,51.83,96.27,47.71,6.97,42.29,6.57,70.08,-17.7,-2.6,1.7,-17.2,-4.6,1.7
2022-08-08T05:30:00,60,BFE,11.67,55.62,89.56,52.27,6.52,37.73,4.47,75.21,-7.5,-9.7,-9.0,-6.7,-10.3,-9.0
2022-08-08T05:30:00,60,BFO,8.33,48.33,84.57,43.41,6.19,46.59,3.17,78.41,-10.3,1.8,0.7,-10.4,1.3,0.7
2022-08-08T05:30:00,60,BJN,19.20,74.50,107.71,71.89,7.73,18.11,12.22,71.72,32.5,9.4,295.2,29.8,16.1,295.2
2022-08-08T05:30:00,60,BLC,263.99,64.32,-30.06,73.60,22.55,16.40,-1.66,98.73,41.6,-22.2,102.9,41.0,-23.4,102.9
2022-08-08T05:30:00,60,BRD,260.03,49.87,-33.04,59.20,22.35,30.80,5.22,111.92,-16.7,70.6,-56.6,-23.1,68.7,-56.6
2022-08-08T05:30:00,60,BRW,203.38,71.32,-106.49,70.64,17.45,19.36,12.34,79.25,82.5,-41.9,-141.4,89.6,-23.3,-141.4
2022-08-08T05:30:00,60,C04,251.74,50.06,-44.33,58.14,21.60,31.86,10.88,109.60,-36.7,85.1,22.2,-52.1,76.6,22.2
2022-08-08T05:30:00,60,C06,247.03,53.35,-51.24,60.64,21.14,29.36,13.89,105.30,58.7,75.6,19.0,38.9,87.4,19.0
2022-08-08T05:30:00,60,C07,233.31,65.26,-73.47,69.85,19.65,20.15,20.32,91.65,-50.8,-40.1,-51.5,-33.7,-55.3,-51.5
2022-08-08T05:30:00,60,C13,239.97,51.88,-59.30,57.77,20.60,32.23,16.05,104.03,-28.0,70.8,69.1,-46.5,60.3,69.1
2022-08-08T05:30:00,60,CBB,254.97,69.12,-47.81,77.05,21.36,12.95,7.45,93.05,34.9,-109.1,68.7,48.7,-103.6,68.7
2022-08-08T05:30:00,60,CDC,283.40,64.20,3.04,73.47,0.75,16.53,-22.69,99.59,24.0,41.6,84.7,38.2,29.1,84.7
2022-08-08T05:30:00,60,CHC,276.00,64.35,-9.45,73.97,23.92,16.03,-16.62,99.48,35.6,36.4,101.4,44.5,24.7,101.4
2022-08-08T05:30:00,60,CLF,2.27,48.02,79.42,43.11,5.85,46.89,1.52,82.41,-7.5,2.9,0.5,-7.6,2.7,0.5
2022-08-08T05:30:00,60,CMO,212.14,64.87,-93.82,65.45,18.30,24.55,16.26,84.79,202.1,23.0,-62.5,187.6,78.7,-62.5
2022-08-08T05:30:00,60,CY0,291.40,70.50,18.88,78.52,1.81,11.48,-32.84,92.93,108.1,44.8,67.6,115.1,-21.0,67.6
2022-08-08T05:30:00,60,DAW,220.89,64.05,-85.34,66.24,18.86,23.76,18.87,88.43,nan,nan,nan,nan,nan,nan
2022-08-08T05:30:00,60,DMH,341.37,76.77,84.38,77.34,6.18,12.66,-14.09,80.28,92.8,128.7,44.8,121.3,102.3,44.8
2022-08-08T05:30:00,60,DOB,9.11,62.07,90.19,59.64,6.56,30.36,3.87,75.70,-6.9,-12.3,-45.7,-6.0,-12.7,-45.7
