Date_UTC,Extent,IAGA,GEOLON,GEOLAT,MAGON,MAGLAT,MLT,MCOLAT,IGRF_DECL,SZA,dbn_nez,dbe_nez,dbz_nez,dbn_geo,dbe_geo,dbz_geo
2022-08-30T03:40:00,60,ABK,18.82,68.35,101.70,65.74,5.61,24.26,9.87,87.53,nan,nan,nan,nan,nan,nan
2022-08-30T03:40:00,60,AND,16.03,69.30,100.22,66.86,5.51,23.14,8.57,88.15,-171.7,112.8,261.2,-186.6,85.9,261.2
2022-08-30T03:40:00,60,ARS,58.57,56.43,132.43,52.90,7.66,37.10,15.20,69.67,-17.6,17.8,5.9,-21.7,12.5,5.9
2022-08-30T03:40:00,60,ATU,306.43,67.93,38.19,73.99,1.37,16.01,-28.75,103.04,34.6,17.8,57.6,38.9,-1.1,57.6
2022-08-30T03:40:00,60,BDV,14.02,49.07,89.64,44.35,4.80,45.65,4.61,96.61,-9.2,6.2,1.0,-9.7,5.4,1.0
2022-08-30T03:40:00,60,BEL,20.80,51.83,96.27,47.71,5.25,42.29,6.58,91.62,-11.9,15.8,2.5,-13.6,14.3,2.5
2022-08-30T03:40:00,60,BFE,11.67,55.62,89.56,52.27,4.80,37.73,4.48,95.34,-20.5,7.4,-4.7,-21.0,5.8,-4.7
2022-08-30T03:40:00,60,BFO,8.33,48.33,84.57,43.41,4.47,46.59,3.18,100.34,-10.4,9.6,2.6,-10.9,9.0,2.6
2022-08-30T03:40:00,60,BJN,19.20,74.50,107.71,71.89,6.01,18.11,12.24,85.50,21.6,20.0,56.9,16.9,24.1,56.9
2022-08-30T03:40:00,60,BLC,263.99,64.32,-30.06,73.60,20.82,16.40,-1.65,100.41,-22.7,-172.6,334.2,-27.7,-171.9,334.2
2022-08-30T03:40:00,60,BRD,260.03,49.87,-33.04,59.20,20.63,30.80,5.21,109.20,38.4,22.7,-56.7,36.2,26.1,-56.7
2022-08-30T03:40:00,60,BRW,203.38,71.32,-106.49,70.64,15.73,19.36,12.31,77.68,89.1,-45.2,-139.5,96.7,-25.2,-139.5
2022-08-30T03:40:00,60,C04,251.74,50.06,-44.33,58.14,19.87,31.86,10.87,104.91,6.2,63.1,2.4,-5.8,63.2,2.4
2022-08-30T03:40:00,60,C06,247.03,53.35,-51.24,60.64,19.41,29.36,13.88,100.67,9.5,81.2,23.6,-10.2,81.1,23.6
2022-08-30T03:40:00,60,C07,233.31,65.26,-73.47,69.85,17.93,20.15,20.30,89.20,-20.0,-47.9,-138.2,-2.1,-51.9,-138.2
2022-08-30T03:40:00,60,C13,239.97,51.88,-59.30,57.77,18.88,32.23,16.05,97.59,18.8,63.1,21.0,0.6,65.8,21.0
2022-08-30T03:40:00,60,CBB,254.97,69.12,-47.81,77.05,19.64,12.95,7.45,94.51,3.8,-164.3,77.2,25.1,-162.4,77.2
