Date_UTC,Extent,IAGA,GEOLON,GEOLAT,MAGON,MAGLAT,MLT,MCOLAT,IGRF_DECL,SZA,dbn_nez,dbe_nez,dbz_nez,dbn_geo,dbe_geo,dbz_geo
2022-08-30T04:20:00,60,ABK,18.82,68.35,101.70,65.74,6.27,24.26,9.87,83.96,nan,nan,nan,nan,nan,nan
2022-08-30T04:20:00,60,AND,16.03,69.30,100.22,66.86,6.17,23.14,8.57,84.78,-292.1,99.5,-72.2,-303.7,54.9,-72.2
2022-08-30T04:20:00,60,ARS,58.57,56.43,132.43,52.90,8.31,37.10,15.20,64.47,-20.9,-28.6,3.4,-12.7,-33.0,3.4
2022-08-30T04:20:00,60,ATU,306.43,67.93,38.19,73.99,2.03,16.01,-28.75,102.63,-147.0,-108.2,167.7,-180.9,-24.2,167.7
2022-08-30T04:20:00,60,BDV,14.02,49.07,89.64,44.35,5.46,45.65,4.61,90.39,19.7,-0.5,-3.8,19.7,1.1,-3.8
2022-08-30T04:20:00,60,BEL,20.80,51.83,96.27,47.71,5.90,42.29,6.58,85.61,16.4,-0.1,-5.9,16.3,1.7,-5.9
2022-08-30T04:20:00,60,BFE,11.67,55.62,89.56,52.27,5.46,37.73,4.48,90.06,11.1,0.3,-12.7,11.0,1.2,-12.7
2022-08-30T04:20:00,60,BFO,8.33,48.33,84.57,43.41,5.12,46.59,3.18,94.20,17.9,7.2,-3.4,17.5,8.1,-3.4
2022-08-30T04:20:00,60,BJN,19.20,74.50,107.71,71.89,6.67,18.11,12.24,82.91,-480.9,213.0,200.1,-515.1,106.2,200.1
2022-08-30T04:20:00,60,BLC,263.99,64.32,-30.06,73.60,21.48,16.40,-1.65,103.00,-94.1,-167.5,91.8,-98.9,-164.7,91.8
2022-08-30T04:20:00,60,BRD,260.03,49.87,-33.04,59.20,21.28,30.80,5.21,113.62,-12.2,38.2,-44.0,-15.6,36.9,-44.0
2022-08-30T04:20:00,60,BRW,203.38,71.32,-106.49,70.64,16.39,19.36,12.31,80.88,62.6,28.9,-257.1,55.0,41.6,-257.1
2022-08-30T04:20:00,60,C04,251.74,50.06,-44.33,58.14,20.53,31.86,10.87,109.89,-30.3,47.9,-25.5,-38.8,41.4,-25.5
2022-08-30T04:20:00,60,C06,247.03,53.35,-51.24,60.64,20.07,29.36,13.88,105.52,-18.7,58.1,-32.6,-32.1,51.9,-32.6
2022-08-30T04:20:00,60,C07,233.31,65.26,-73.47,69.85,18.59,20.15,20.30,93.01,-34.2,-159.7,-400.9,23.3,-161.7,-400.9
2022-08-30T04:20:00,60,C13,239.97,51.88,-59.30,57.77,19.53,32.23,16.05,102.98,-9.0,57.7,5.9,-24.6,53.0,5.9
