Date_UTC,Extent,IAGA,GEOLON,GEOLAT,MAGON,MAGLAT,MLT,MCOLAT,IGRF_DECL,SZA,dbn_nez,dbe_nez,dbz_nez,dbn_geo,dbe_geo,dbz_geo
2022-08-08T06:00:00,60,ABK,18.82,68.35,101.70,65.74,7.82,24.26,9.86,68.64,nan,nan,nan,nan,nan,nan
2022-08-08T06:00:00,60,AND,16.03,69.30,100.22,66.86,7.72,23.14,8.56,69.79,-266.9,51.1,118.6,-271.6,10.9,118.6
2022-08-08T06:00:00,60,ARS,58.57,56.43,132.43,52.90,9.87,37.10,15.20,47.34,-77.1,6.8,-2.6,-76.2,-13.6,-2.6
2022-08-08T06:00:00,60,ATU,306.43,67.93,38.19,73.99,3.59,16.01,-28.78,92.19,8.5,164.1,233.6,86.4,139.8,233.6
2022-08-08T06:00:00,60,BDV,14.02,49.07,89.64,44.35,7.02,45.65,4.60,69.69,-40.1,-22.8,5.5,-38.1,-25.9,5.5
2022-08-08T06:00:00,60,BEL,20.80,51.83,96.27,47.71,7.46,42.29,6.57,65.46,-54.5,-19.0,-5.0,-52.0,-25.2,-5.0
2022-08-08T06:00:00,60,BFE,11.67,55.62,89.56,52.27,7.01,37.73,4.47,70.99,-56.7,-41.7,-26.1,-53.3,-46.0,-26.1
2022-08-08T06:00:00,60,BFO,8.33,48.33,84.57,43.41,6.68,46.59,3.17,73.48,-32.9,-24.1,2.0,-31.5,-25.9,2.0
2022-08-08T06:00:00,60,BJN,19.20,74.50,107.71,71.89,8.22,18.11,12.22,69.75,213.1,-71.8,165.1,223.4,-25.1,165.1
2022-08-08T06:00:00,60,BLC,263.99,64.32,-30.06,73.60,23.04,16.40,-1.66,99.35,3.6,-78.1,276.7,1.4,-78.2,276.7
2022-08-08T06:00:00,60,BRD,260.03,49.87,-33.04,59.20,22.84,30.80,5.22,113.24,-50.2,120.4,-98.4,-60.9,115.3,-98.4
2022-08-08T06:00:00,60,BRW,203.38,71.32,-106.49,70.64,17.94,19.36,12.34,81.48,89.4,-248.3,-87.7,140.3,-223.5,-87.7
2022-08-08T06:00:00,60,C04,251.74,50.06,-44.33,58.14,22.09,31.86,10.88,111.57,-79.4,104.8,-80.6,-97.8,87.9,-80.6
2022-08-08T06:00:00,60,C06,247.03,53.35,-51.24,60.64,21.63,29.36,13.89,107.42,-86.6,95.9,-191.8,-107.1,72.3,-191.8
2022-08-08T06:00:00,60,C07,233.31,65.26,-73.47,69.85,20.14,20.15,20.32,93.67,-83.3,-74.0,116.7,-52.4,-98.3,116.7
2022-08-08T06:00:00,60,C13,239.97,51.88,-59.30,57.77,21.09,32.23,16.05,106.69,-58.8,122.2,-14.5,-90.3,101.1,-14.5
2022-08-08T06:00:00,60,CBB,254.97,69.12,-47.81,77.05,21.85,12.95,7.45,93.94,39.1,-128.7,121.8,55.4,-122.5,121.8
2022-08-08T06:00:00,60,CDC,283.40,64.20,3.04,73.47,1.24,16.53,-22.69,99.14,-54.7,-72.3,553.7,-78.4,-45.6,553.7
2022-08-08T06:00:00,60,CHC,276.00,64.35,-9.45,73.97,0.41,16.03,-16.62,99.44,-0.5,-7.1,366.7,-2.5,-6.7,366.7
2022-08-08T06:00:00,60,CLF,2.27,48.02,79.42,43.11,6.34,46.89,1.52,77.52,-27.1,-25.1,1.6,-26.5,-25.8,1.6
2022-08-08T06:00:00,60,CMO,212.14,64.87,-93.82,65.45,18.79,24.55,16.26,87.53,-94.9,-35.3,-101.0,-81.2,-60.4,-101.0
2022-08-08T06:00:00,60,CY0,291.40,70.50,18.88,78.52,2.30,11.48,-32.84,92.26,150.1,93.6,111.8,176.9,-2.8,111.8
2022-08-08T06:00:00,60,DAW,220.89,64.05,-85.34,66.24,19.35,23.76,18.87,91.00,nan,nan,nan,nan,nan,nan
2022-08-08T06:00:00,60,DMH,341.37,76.77,84.38,77.34,6.67,12.66,-14.09,78.75,90.5,106.8,-26.8,113.8,81.6,-26.8
2022-08-08T06:00:00,60,DOB,9.11,62.07,90.19,59.64,7.05,30.36,3.87,72.20,-89.7,-35.1,-75.6,-87.1,-41.1,-75.6
2022-08-08T06:00:00,60,DON,12.50,66.11,95.19,63.75,7.39,26.25,5.95,70.81,-216.2,-5.9,-42.6,-214.4,-28.3,-42.6
2022-08-08T06:00:00,60,EAG,218.84,64.78,-87.77,66.59,19.19,23.41,18.43,89.85,-275.9,-131.2,-51.6,-220.2,-211.7,-51.6
2022-08-08T06:00:00,60,ESK,356.80,55.32,77.25,52.74,6.19,37.26,-1.01,79.37,-28.2,-30.3,-18.5,-28.8,-29.8,-18.5
2022-08-08T06:00:00,60,FCC,265.91,58.76,-25.59,68.50,23.34,21.50,-1.56,104.97,-644.1,106.5,229.6,-640.9,124.0,229.6
2022-08-08T06:00:00,60,FHB,310.32,62.00,39.05,67.41,3.64,22.59,-23.38,96.07,-552.0,-132.6,118.4,-559.2,97.3,118.4
2022-08-08T06:00:00,60,FMC,248.79,56.66,-50.02,64.28,21.71,25.72,13.61,104.79,-665.8,-56.4,-138.5,-633.8,-211.5,-138.5
2022-08-08T06:00:00,60,FSP,238.77,61.76,-64.89,67.47,20.72,22.53,18.81,97.93,nan,nan,nan,nan,nan,nan
2022-08-08T06:00:00,60,FUR,11.28,48.17,87.05,43.20,6.85,46.80,3.89,71.54,-36.9,-22.7,2.9,-35.2,-25.2,2.9
