Date_UTC,Extent,IAGA,GEOLON,GEOLAT,MAGON,MAGLAT,MLT,MCOLAT,IGRF_DECL,SZA,dbn_nez,dbe_nez,dbz_nez,dbn_geo,dbe_geo,dbz_geo
2022-08-08T06:30:00,60,ABK,18.82,68.35,101.70,65.74,8.31,24.26,9.86,65.96,nan,nan,nan,nan,nan,nan
2022-08-08T06:30:00,60,AND,16.03,69.30,100.22,66.86,8.21,23.14,8.56,67.20,-427.0,82.0,373.5,-434.4,17.5,373.5
2022-08-08T06:30:00,60,ARS,58.57,56.43,132.43,52.90,10.36,37.10,15.20,44.65,-83.8,-5.4,-1.8,-79.5,-27.2,-1.8
2022-08-08T06:30:00,60,ATU,306.43,67.93,38.19,73.99,4.08,16.01,-28.78,90.50,-245.0,-56.0,436.7,-241.7,68.9,436.7
2022-08-08T06:30:00,60,BDV,14.02,49.07,89.64,44.35,7.51,45.65,4.60,64.78,-31.8,-26.0,1.6,-29.6,-28.4,1.6
2022-08-08T06:30:00,60,BEL,20.80,51.83,96.27,47.71,7.95,42.29,6.57,60.87,-44.9,-28.0,-2.9,-41.4,-32.9,-2.9
2022-08-08T06:30:00,60,BFE,11.67,55.62,89.56,52.27,7.50,37.73,4.47,66.76,-47.5,-48.3,-21.0,-43.6,-51.9,-21.0
2022-08-08T06:30:00,60,BFO,8.33,48.33,84.57,43.41,7.17,46.59,3.17,68.51,-22.7,-28.2,-1.6,-21.1,-29.4,-1.6
2022-08-08T06:30:00,60,BJN,19.20,74.50,107.71,71.89,8.71,18.11,12.22,67.84,138.2,41.9,176.7,126.1,70.2,176.7
2022-08-08T06:30:00,60,BLC,263.99,64.32,-30.06,73.60,23.53,16.40,-1.66,99.56,-97.5,-7.3,409.4,-97.7,-4.4,409.4
2022-08-08T06:30:00,60,BRD,260.03,49.87,-33.04,59.20,23.33,30.80,5.22,113.92,-72.5,62.7,-221.2,-77.9,55.8,-221.2
2022-08-08T06:30:00,60,BRW,203.38,71.32,-106.49,70.64,18.43,19.36,12.34,83.58,-452.9,-233.2,-13.1,-392.7,-324.6,-13.1
2022-08-08T06:30:00,60,C04,251.74,50.06,-44.33,58.14,22.57,31.86,10.88,112.95,-93.0,60.3,-142.0,-102.8,41.7,-142.0
2022-08-08T06:30:00,60,C06,247.03,53.35,-51.24,60.64,22.11,29.36,13.89,109.02,-267.4,48.0,-320.4,-271.1,-17.5,-320.4
2022-08-08T06:30:00,60,C07,233.31,65.26,-73.47,69.85,20.63,20.15,20.32,95.38,-171.5,-167.7,229.0,-102.6,-216.8,229.0
2022-08-08T06:30:00,60,C13,239.97,51.88,-59.30,57.77,21.58,32.23,16.05,108.87,-113.7,47.1,-95.9,-122.3,13.8,-95.9
2022-08-08T06:30:00,60,CBB,254.97,69.12,-47.81,77.05,22.34,12.95,7.45,94.52,70.1,-82.7,175.9,80.3,-72.9,175.9
2022-08-08T06:30:00,60,CDC,283.40,64.20,3.04,73.47,1.73,16.53,-22.69,98.29,-294.0,-340.8,516.6,-402.7,-201.1,516.6
2022-08-08T06:30:00,60,CHC,276.00,64.35,-9.45,73.97,0.90,16.03,-16.62,98.99,-263.2,-113.3,540.7,-284.6,-33.3,540.7
2022-08-08T06:30:00,60,CLF,2.27,48.02,79.42,43.11,6.82,46.89,1.52,72.56,-13.3,-25.6,-2.6,-12.6,-25.9,-2.6
2022-08-08T06:30:00,60,CMO,212.14,64.87,-93.82,65.45,19.28,24.55,16.26,90.05,-217.0,-160.0,-94.7,-163.5,-214.4,-94.7
2022-08-08T06:30:00,60,CY0,291.40,70.50,18.88,78.52,2.79,11.48,-32.84,91.30,112.8,1.1,213.1,95.4,-60.3,213.1
2022-08-08T06:30:00,60,DAW,220.89,64.05,-85.34,66.24,19.84,23.76,18.87,93.30,nan,nan,nan,nan,nan,nan
2022-08-08T06:30:00,60,DMH,341.37,76.77,84.38,77.34,7.16,12.66,-14.09,77.14,102.6,181.6,19.3,143.7,151.2,19.3
2022-08-08T06:30:00,60,DOB,9.11,62.07,90.19,59.64,7.54,30.36,3.87,68.70,-115.1,-52.9,-94.9,-111.3,-60.5,-94.9
2022-08-08T06:30:00,60,DON,12.50,66.11,95.19,63.75,7.88,26.25,5.95,67.80,-283.3,3.6,-88.3,-282.2,-25.8,-88.3
2022-08-08T06:30:00,60,EAG,218.84,64.78,-87.77,66.59,19.68,23.41,18.43,92.16,-532.4,-148.9,-39.4,-458.0,-309.6,-39.4
2022-08-08T06:30:00,60,ESK,356.80,55.32,77.25,52.74,6.68,37.26,-1.01,75.18,-8.6,-43.7,-40.1,-9.4,-43.5,-40.1
2022-08-08T06:30:00,60,FCC,265.91,58.76,-25.59,68.50,23.82,21.50,-1.56,105.10,-667.1,-15.9,304.8,-667.3,2.2,304.8
2022-08-08T06:30:00,60,FHB,310.32,62.00,39.05,67.41,4.13,22.59,-23.38,93.77,-444.6,-101.1,-89.0,-448.2,83.6,-89.0
2022-08-08T06:30:00,60,FMC,248.79,56.66,-50.02,64.28,22.20,25.72,13.61,106.12,-542.1,8.8,258.8,-528.9,-119.0,258.8
2022-08-08T06:30:00,60,FSP,238.77,61.76,-64.89,67.47,21.20,22.53,18.81,99.60,nan,nan,nan,nan,nan,nan
2022-08-08T06:30:00,60,FUR,11.28,48.17,87.05,43.20,7.33,46.80,3.89,66.54,-27.9,-26.4,0.1,-26.0,-28.2,0.1
2022-08-08T06:30:00,60,FYU,214.78,66.56,-92.75,67.65,19.35,22.35,17.30,89.72,nan,nan,nan,nan,nan,nan
2022-08-08T06:30:00,60,GDH,306.47,69.25,39.39,75.25,4.16,14.75,-29.85,89.49,-105.8,34.9,434.6,-74.4,82.9,434.6
2022-08-08T06:30:00,60,GHB,308.27,64.17,37.85,69.98,4.05,20.02,-25.41,92.83,-630.7,-82.9,160.6,-605.2,195.7,160.6
2022-08-08T06:30:00,60,GHC,264.15,68.63,-31.68,77.54,23.42,12.46,-5.40,95.25,65.4,5.6,181.0,65.7,-0.5,181.0
2022-08-08T06:30:00,60,GIM,265.36,56.38,-26.08,66.16,23.79,23.84,-0.30,107.49,-639.4,79.5,135.9,-639.0,82.9,135.9
