Date_UTC,Extent,IAGA,GEOLON,GEOLAT,MAGON,MAGLAT,MLT,MCOLAT,IGRF_DECL,SZA,dbn_nez,dbe_nez,dbz_nez,dbn_geo,dbe_geo,dbz_geo
2022-08-30T04:40:00,60,ABK,18.82,68.35,101.70,65.74,6.59,24.26,9.87,82.13,nan,nan,nan,nan,nan,nan
2022-08-30T04:40:00,60,AND,16.03,69.30,100.22,66.86,6.50,23.14,8.57,83.04,-313.6,168.2,-30.8,-335.2,119.6,-30.8
2022-08-30T04:40:00,60,ARS,58.57,56.43,132.43,52.90,8.64,37.10,15.20,61.99,-12.5,-31.2,1.4,-3.8,-33.4,1.4
2022-08-30T04:40:00,60,ATU,306.43,67.93,38.19,73.99,2.36,16.01,-28.75,102.19,-187.6,-43.8,208.8,-185.5,51.8,208.8
2022-08-30T04:40:00,60,BDV,14.02,49.07,89.64,44.35,5.79,45.65,4.61,87.20,24.1,4.5,-6.9,23.7,6.5,-6.9
2022-08-30T04:40:00,60,BEL,20.80,51.83,96.27,47.71,6.23,42.29,6.58,82.55,20.9,3.9,-8.7,20.3,6.2,-8.7
2022-08-30T04:40:00,60,BFE,11.67,55.62,89.56,52.27,5.78,37.73,4.48,87.32,14.6,7.5,-18.3,14.0,8.6,-18.3
2022-08-30T04:40:00,60,BFO,8.33,48.33,84.57,43.41,5.45,46.59,3.18,91.02,21.7,13.3,-4.6,20.9,14.5,-4.6
2022-08-30T04:40:00,60,BJN,19.20,74.50,107.71,71.89,6.99,18.11,12.24,81.58,-294.2,390.9,109.5,-370.4,319.6,109.5
2022-08-30T04:40:00,60,BLC,263.99,64.32,-30.06,73.60,21.81,16.40,-1.65,104.06,-42.7,-100.0,20.4,-45.6,-98.8,20.4
2022-08-30T04:40:00,60,BRD,260.03,49.87,-33.04,59.20,21.61,30.80,5.21,115.51,-22.1,26.1,-15.6,-24.4,24.0,-15.6
2022-08-30T04:40:00,60,BRW,203.38,71.32,-106.49,70.64,16.71,19.36,12.31,82.49,194.9,27.4,-227.4,184.6,68.3,-227.4
2022-08-30T04:40:00,60,C04,251.74,50.06,-44.33,58.14,20.86,31.86,10.87,112.12,-38.5,22.6,-5.0,-42.0,14.9,-5.0
2022-08-30T04:40:00,60,C06,247.03,53.35,-51.24,60.64,20.40,29.36,13.88,107.72,-6.9,32.4,33.5,-14.5,29.8,33.5
2022-08-30T04:40:00,60,C07,233.31,65.26,-73.47,69.85,18.92,20.15,20.30,94.80,29.8,-198.8,-266.4,96.9,-176.1,-266.4
2022-08-30T04:40:00,60,C13,239.97,51.88,-59.30,57.77,19.86,32.23,16.05,105.48,-27.0,9.0,16.3,-28.5,1.1,16.3
2022-08-30T04:40:00,60,CBB,254.97,69.12,-47.81,77.05,20.63,12.95,7.45,98.12,-36.0,-176.0,62.4,-12.9,-179.1,62.4
2022-08-30T04:40:00,60,CDC,283.40,64.20,3.04,73.47,0.02,16.53,-22.66,106.61,-22.4,-95.0,178.1,-57.3,-79.0,178.1
2022-08-30T04:40:00,60,CHC,276.00,64.35,-9.45,73.97,23.18,16.03,-16.60,105.86,-24.5,-129.3,159.1,-60.4,-116.9,159.1
2022-08-30T04:40:00,60,CLF,2.27,48.02,79.42,43.11,5.11,46.89,1.53,94.98,19.6,16.4,-3.8,19.2,16.9,-3.8
2022-08-30T04:40:00,60,CMO,212.14,64.87,-93.82,65.45,17.56,24.55,16.25,86.85,202.4,26.6,106.6,186.8,82.2,106.6
2022-08-30T04:40:00,60,CY0,291.40,70.50,18.88,78.52,1.07,11.48,-32.80,100.48,-83.5,-86.3,222.7,-116.9,-27.3,222.7
2022-08-30T04:40:00,60,DAW,220.89,64.05,-85.34,66.24,18.12,23.76,18.85,90.69,nan,nan,nan,nan,nan,nan
2022-08-30T04:40:00,60,DMH,341.37,76.77,84.38,77.34,5.44,12.66,-14.06,89.38,-172.8,2.1,288.2,-167.1,44.0,288.2
2022-08-30T04:40:00,60,DOB,9.11,62.07,90.19,59.64,5.83,30.36,3.88,87.16,-22.7,19.6,-77.4,-24.0,18.0,-77.4
2022-08-30T04:40:00,60,DON,12.50,66.11,95.19,63.75,6.16,26.25,5.97,84.85,-127.5,57.4,-126.5,-132.8,43.8,-126.5
2022-08-30T04:40:00,60,EAG,218.84,64.78,-87.77,66.59,17.96,23.41,18.41,89.59,337.7,20.8,-60.7,313.8,126.4,-60.7
2022-08-30T04:40:00,60,ESK,356.80,55.32,77.25,52.74,4.96,37.26,-1.00,95.41,9.6,26.8,-23.0,10.1,26.6,-23.0
2022-08-30T04:40:00,60,FCC,265.91,58.76,-25.59,68.50,22.11,21.50,-1.55,109.45,-90.0,-32.8,78.9,-90.9,-30.4,78.9
2022-08-30T04:40:00,60,FHB,310.32,62.00,39.05,67.41,2.42,22.59,-23.36,107.28,-249.8,18.0,168.9,-222.2,115.6,168.9
2022-08-30T04:40:00,60,FMC,248.79,56.66,-50.02,64.28,20.48,25.72,13.61,106.05,-2.9,18.1,14.6,-7.0,16.9,14.6
2022-08-30T04:40:00,60,FSP,238.77,61.76,-64.89,67.47,19.49,22.53,18.80,98.83,nan,nan,nan,nan,nan,nan
2022-08-30T04:40:00,60,FUR,11.28,48.17,87.05,43.20,5.62,46.80,3.90,89.15,21.4,11.2,-5.1,20.6,12.6,-5.1
2022-08-30T04:40:00,60,FYU,214.78,66.56,-92.75,67.65,17.63,22.35,17.28,87.44,nan,nan,nan,nan,nan,nan
2022-08-30T04:40:00,60,GDH,306.47,69.25,39.39,75.25,2.44,14.75,-29.82,100.92,-186.5,-41.4,209.9,-182.4,56.8,209.9
2022-08-30T04:40:00,60,GHB,308.27,64.17,37.85,69.98,2.34,20.02,-25.39,105.55,-237.6,-25.7,224.5,-225.6,78.6,224.5
2022-08-30T04:40:00,60,GHC,264.15,68.63,-31.68,77.54,21.70,12.46,-5.39,100.23,82.7,-134.3,120.4,69.7,-141.5,120.4
2022-08-30T04:40:00,60,GIM,265.36,56.38,-26.08,66.16,22.08,23.84,-0.30,111.47,-78.2,-4.4,-44.2,-78.3,-4.0,-44.2
2022-08-30T04:40:00,60,HAD,355.52,50.98,74.74,47.37,4.80,42.63,-0.92,97.92,16.6,22.0,-4.5,16.9,21.7,-4.5
2022-08-30T04:40:00,60,HAN,26.60,62.25,104.72,59.12,6.80,30.88,11.40,79.05,-12.9,-10.8,-66.8,-10.6,-13.1,-66.8
