Date_UTC,Extent,IAGA,GEOLON,GEOLAT,MAGON,MAGLAT,MLT,MCOLAT,IGRF_DECL,SZA,dbn_nez,dbe_nez,dbz_nez,dbn_geo,dbe_geo,dbz_geo
2022-08-30T04:00:00,60,ABK,18.82,68.35,101.70,65.74,5.94,24.26,9.87,85.76,nan,nan,nan,nan,nan,nan
2022-08-30T04:00:00,60,AND,16.03,69.30,100.22,66.86,5.84,23.14,8.57,86.49,-319.5,161.0,118.9,-339.9,111.5,118.9
2022-08-30T04:00:00,60,ARS,58.57,56.43,132.43,52.90,7.99,37.10,15.20,67.03,-18.3,-5.8,4.5,-16.1,-10.4,4.5
2022-08-30T04:00:00,60,ATU,306.43,67.93,38.19,73.99,1.70,16.01,-28.75,102.92,-119.2,31.4,223.8,-89.4,84.8,223.8
2022-08-30T04:00:00,60,BDV,14.02,49.07,89.64,44.35,5.13,45.65,4.61,93.54,6.5,3.1,-1.1,6.2,3.6,-1.1
2022-08-30T04:00:00,60,BEL,20.80,51.83,96.27,47.71,5.58,42.29,6.58,88.64,4.6,5.7,-0.9,3.9,6.2,-0.9
2022-08-30T04:00:00,60,BFE,11.67,55.62,89.56,52.27,5.13,37.73,4.48,92.73,3.3,2.0,-3.7,3.1,2.3,-3.7
2022-08-30T04:00:00,60,BFO,8.33,48.33,84.57,43.41,4.80,46.59,3.18,97.31,5.8,8.9,-1.8,5.3,9.2,-1.8
2022-08-30T04:00:00,60,BJN,19.20,74.50,107.71,71.89,6.34,18.11,12.24,84.21,-58.0,113.5,133.4,-80.8,98.6,133.4
2022-08-30T04:00:00,60,BLC,263.99,64.32,-30.06,73.60,21.15,16.40,-1.65,101.78,-79.7,-181.3,53.5,-84.9,-178.9,53.5
2022-08-30T04:00:00,60,BRD,260.03,49.87,-33.04,59.20,20.95,30.80,5.21,111.51,-9.5,14.5,-75.3,-10.8,13.6,-75.3
2022-08-30T04:00:00,60,BRW,203.38,71.32,-106.49,70.64,16.06,19.36,12.31,79.28,15.9,5.3,-200.0,14.4,8.6,-200.0
2022-08-30T04:00:00,60,C04,251.74,50.06,-44.33,58.14,20.20,31.86,10.87,107.48,-28.4,19.6,-36.0,-31.6,13.9,-36.0
2022-08-30T04:00:00,60,C06,247.03,53.35,-51.24,60.64,19.74,29.36,13.88,103.16,-25.2,6.7,-48.2,-26.0,0.5,-48.2
2022-08-30T04:00:00,60,C07,233.31,65.26,-73.47,69.85,18.26,20.15,20.30,91.14,-148.2,-307.4,-356.6,-32.4,-339.7,-356.6
2022-08-30T04:00:00,60,C13,239.97,51.88,-59.30,57.77,19.20,32.23,16.05,100.34,3.4,24.2,-3.6,-3.4,24.2,-3.6
2022-08-30T04:00:00,60,CBB,254.97,69.12,-47.81,77.05,19.97,12.95,7.45,95.82,-33.5,-216.4,148.3,-5.1,-219.0,148.3
2022-08-30T04:00:00,60,CDC,283.40,64.20,3.04,73.47,23.36,16.53,-22.66,105.69,110.8,-296.0,290.0,-11.8,-315.9,290.0
2022-08-30T04:00:00,60,CHC,276.00,64.35,-9.45,73.97,22.53,16.03,-16.60,104.40,-15.6,-132.3,-12.4,-52.7,-122.3,-12.4
2022-08-30T04:00:00,60,CLF,2.27,48.02,79.42,43.11,4.45,46.89,1.53,101.11,5.3,8.6,0.3,5.1,8.8,0.3
2022-08-30T04:00:00,60,CMO,212.14,64.87,-93.82,65.45,16.90,24.55,16.25,82.67,248.8,64.8,81.7,220.7,131.8,81.7
2022-08-30T04:00:00,60,CY0,291.40,70.50,18.88,78.52,0.42,11.48,-32.80,100.25,138.6,2.8,194.9,118.0,-72.8,194.9
2022-08-30T04:00:00,60,DAW,220.89,64.05,-85.34,66.24,17.47,23.76,18.85,86.52,nan,nan,nan,nan,nan,nan
2022-08-30T04:00:00,60,DMH,341.37,76.77,84.38,77.34,4.78,12.66,-14.06,91.00,55.2,65.0,27.7,69.3,49.6,27.7
2022-08-30T04:00:00,60,DOB,9.11,62.07,90.19,59.64,5.17,30.36,3.88,91.59,-24.9,8.1,-52.7,-25.4,6.4,-52.7
2022-08-30T04:00:00,60,DON,12.50,66.11,95.19,63.75,5.50,26.25,5.97,88.75,-147.5,70.1,-82.0,-154.0,54.4,-82.0
2022-08-30T04:00:00,60,EAG,218.84,64.78,-87.77,66.59,17.31,23.41,18.41,85.50,350.2,92.2,-71.7,303.2,198.2,-71.7
2022-08-30T04:00:00,60,ESK,356.80,55.32,77.25,52.74,4.31,37.26,-1.00,100.39,4.3,7.9,-12.4,4.5,7.9,-12.4
2022-08-30T04:00:00,60,FCC,265.91,58.76,-25.59,68.50,21.45,21.50,-1.55,106.81,-244.0,-189.6,242.9,-249.1,-182.9,242.9
2022-08-30T04:00:00,60,FHB,310.32,62.00,39.05,67.41,1.76,22.59,-23.36,108.54,-378.4,-17.0,37.1,-354.1,134.4,37.1
2022-08-30T04:00:00,60,FMC,248.79,56.66,-50.02,64.28,19.82,25.72,13.61,101.99,-26.3,-65.4,-173.3,-10.2,-69.8,-173.3
2022-08-30T04:00:00,60,FSP,238.77,61.76,-64.89,67.47,18.83,22.53,18.80,94.90,nan,nan,nan,nan,nan,nan
2022-08-30T04:00:00,60,FUR,11.28,48.17,87.05,43.20,4.96,46.80,3.90,95.54,5.4,8.3,-0.4,4.8,8.6,-0.4
2022-08-30T04:00:00,60,FYU,214.78,66.56,-92.75,67.65,16.97,22.35,17.28,83.55,nan,nan,nan,nan,nan,nan
2022-08-30T04:00:00,60,GDH,306.47,69.25,39.39,75.25,1.78,14.75,-29.82,101.61,-15.3,54.0,211.1,13.6,54.4,211.1
2022-08-30T04:00:00,60,GHB,308.27,64.17,37.85,69.98,1.68,20.02,-25.39,106.55,-226.4,-47.4,202.7,-224.9,54.2,202.7
2022-08-30T04:00:00,60,GHC,264.15,68.63,-31.68,77.54,21.04,12.46,-5.39,98.34,118.9,-149.3,212.5,104.4,-159.8,212.5
2022-08-30T04:00:00,60,GIM,265.36,56.38,-26.08,66.16,21.42,23.84,-0.30,108.56,-436.2,-222.7,19.0,-437.4,-220.5,19.0
2022-08-30T04:00:00,60,HAD,355.52,50.98,74.74,47.37,4.14,42.63,-0.92,103.41,6.8,11.2,2.1,6.9,11.0,2.1
2022-08-30T04:00:00,60,HAN,26.60,62.25,104.72,59.12,6.14,30.88,11.40,83.68,-23.7,-8.1,-35.7,-21.6,-12.7,-35.7
2022-08-30T04:00:00,60,HLP,18.82,54.61,95.32,50.93,5.51,39.07,6.57,89.13,1.6,0.2,-2.2,1.6,0.4,-2.2
2022-08-30T04:00:00,60,HOP,25.01,76.51,114.59,73.53,6.80,16.47,17.10,82.43,nan,nan,nan,nan,nan,nan
2022-08-30T04:00:00,60,HRB,18.19,47.86,93.03,42.92,5.36,47.08,5.39,91.23,6.6,7.4,0.1,5.9,7.9,0.1
2022-08-30T04:00:00,60,HRN,15.60,77.00,108.72,74.52,6.40,15.48,10.73,84.44,24.2,73.1,76.6,10.2,76.4,76.6
2022-08-30T04:00:00,60,IGC,278.20,69.30,-5.39,78.43,22.80,11.57,-24.74,100.20,158.0,-138.2,279.4,85.7,-191.6,279.4
2022-08-30T04:00:00,60,IQA,291.48,63.75,15.58,72.21,0.20,17.79,-25.75,106.93,-158.1,-250.9,105.5,-251.4,-157.4,105.5
2022-08-30T04:00:00,60,IRT,104.45,52.17,178.45,47.79,11.05,42.21,-4.66,45.02,-26.0,-7.6,-0.6,-26.6,-5.5,-0.6
2022-08-30T04:00:00,60,ISL,265.34,53.86,-25.79,63.70,21.44,26.30,0.22,110.58,-295.7,-159.9,-299.8,-295.0,-161.0,-299.8
2022-08-30T04:00:00,60,IVA,27.29,68.56,108.61,65.60,6.40,24.40,14.48,82.66,-148.8,106.8,-40.7,-170.8,66.2,-40.7
2022-08-30T04:00:00,60,JAN,351.30,70.90,82.78,70.47,4.68,19.53,-6.58,93.14,-341.3,56.6,181.3,-332.5,95.3,181.3
2022-08-30T04:00:00,60,JCK,16.98,66.40,98.94,63.82,5.75,26.18,8.36,86.94,-147.8,48.6,-123.1,-153.3,26.6,-123.1
2022-08-30T04:00:00,60,JCO,211.20,70.36,-99.27,70.86,16.54,19.14,15.89,81.85,-8.7,11.7,-194.9,-11.6,8.8,-194.9
2022-08-30T04:00:00,60,KAR,5.24,59.21,85.69,56.70,4.87,33.30,2.14,94.50,-4.5,10.5,-21.4,-4.9,10.3,-21.4
2022-08-30T04:00:00,60,KEV,27.01,69.76,109.22,66.82,6.44,23.18,14.91,82.63,-205.4,168.0,9.0,-241.8,109.5,9.0
2022-08-30T04:00:00,60,KHB,134.69,47.61,-151.91,41.44,13.03,48.56,-12.11,40.50,-12.3,-9.6,1.3,-14.1,-6.8,1.3
2022-08-30T04:00:00,60,KIL,20.77,69.06,103.75,66.37,6.07,23.63,11.18,84.91,-258.7,141.0,-39.9,-281.1,88.2,-39.9
2022-08-30T04:00:00,60,KIR,20.42,67.84,102.62,65.14,6.00,24.86,10.58,85.29,-163.1,61.7,-65.7,-171.6,30.7,-65.7
2022-08-30T04:00:00,60,KUV,302.82,74.57,41.92,80.69,1.95,9.31,-35.50,96.39,127.9,51.4,39.5,134.0,-32.4,39.5
